Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Age at enrollment,Course,Curricular units 1st sem (enrolled),Application mode,Previous qualification (grade),Curricular units 2nd sem (enrolled),Mother's occupation,Scholarship holder,Target
13,12.846153846153848,12,12.25,1,13,13,37,9991,12,43,110.0,13,9,0,2
3,12.666666666666666,3,14.0,1,7,5,18,9085,5,17,123.0,5,2,0,1
5,15.2,5,15.0,1,5,5,18,9147,5,1,143.0,5,3,1,2
5,13.8,6,13.285714285714286,1,8,9,20,9670,6,1,133.1,6,5,0,2
6,14.166666666666666,6,13.714285714285714,1,6,9,18,9238,6,1,141.0,6,9,0,2
0,0.0,0,0.0,0,7,6,28,9003,6,39,135.0,6,9,0,0
7,11.242857142857142,5,14.06,1,9,9,19,9500,7,1,126.0,7,5,1,1
0,0.0,0,0.0,1,0,0,19,9670,6,1,133.1,6,2,0,0
5,12.2,5,10.571428571428571,1,9,10,18,9238,6,17,120.0,6,4,1,2
5,14.6,5,14.2,1,5,5,34,9991,5,39,150.0,5,4,0,1
6,11.5,5,12.2,1,6,8,20,9070,6,1,124.0,6,9,0,2
8,13.88125,8,13.88125,1,8,8,18,9500,8,1,140.0,8,2,1,2
5,13.0,5,12.0,1,5,6,24,9085,5,39,150.0,5,9,0,2
0,0.0,0,0.0,1,0,0,32,9500,7,39,140.0,8,9,0,0
6,13.0,6,12.666666666666666,1,6,8,18,9254,6,17,142.0,6,5,1,2
6,13.166666666666666,6,14.285714285714286,1,6,7,19,9773,6,1,127.0,6,9,1,2
8,14.055555555555555,7,14.3,1,9,7,19,9500,7,1,150.0,8,5,0,2
2,12.5,4,12.0,1,8,7,20,9119,5,17,131.0,5,9,0,1
4,13.5,3,11.666666666666666,1,6,6,18,9670,5,1,131.0,5,9,1,1
6,15.5,6,15.714285714285714,1,7,7,33,8014,6,44,160.0,6,9,0,2
0,0.0,0,0.0,1,0,0,19,171,0,1,151.0,0,2,1,2
6,14.833333333333334,6,15.666666666666666,1,6,7,18,9085,6,1,151.0,6,2,0,2
8,12.48125,7,11.8375,1,9,8,18,9500,7,17,133.0,8,9,0,2
3,13.333333333333334,0,0.0,1,9,5,22,9147,5,43,130.0,5,9,0,1
0,0.0,0,0.0,1,8,17,29,9003,6,39,133.1,6,9,0,0
6,14.333333333333334,6,13.571428571428571,1,6,7,18,9670,6,1,137.0,6,9,1,2
0,0.0,0,0.0,1,0,0,19,171,0,1,137.0,0,5,0,2
7,13.857142857142858,12,14.0,1,12,14,45,8014,12,1,121.0,7,9,0,1
5,12.0,5,12.166666666666666,0,12,19,31,9254,8,43,110.0,7,9,0,0
8,13.3425,8,13.3425,1,8,8,19,9500,8,17,135.0,8,4,0,2
2,11.0,5,11.6,1,12,13,19,9130,6,44,150.0,6,2,0,1
5,10.84,5,13.34,1,9,11,35,9500,7,39,130.0,7,191,0,1
4,11.0,6,10.857142857142858,1,10,13,18,9130,6,1,144.0,6,2,0,0
5,10.8,5,12.2,1,7,6,19,9773,6,1,132.0,6,9,0,1
6,12.666666666666666,6,12.0,1,7,7,19,9003,6,44,140.0,6,6,0,2
4,12.75,6,12.333333333333334,1,10,7,40,9238,6,39,120.0,6,7,1,0
7,13.857142857142858,7,13.857142857142858,1,8,8,18,9500,8,1,144.0,8,9,1,2
4,11.75,5,13.6,1,10,9,18,9853,6,1,163.0,6,5,0,1
8,12.575,7,13.314285714285717,1,8,7,20,9500,7,1,122.0,8,3,1,2
8,11.11111111111111,9,12.555555555555555,1,14,19,20,9147,11,53,140.0,9,2,0,2
0,0.0,0,0.0,1,7,18,24,9500,7,39,133.1,7,4,0,0
6,13.166666666666666,6,14.0,1,6,6,18,9238,6,1,154.0,6,4,0,2
4,11.5,5,11.6,1,6,6,20,9670,5,10,148.9,5,9,0,2
5,11.6,5,11.2,1,13,11,19,9238,6,17,121.0,6,4,0,2
5,17.6,5,15.8,1,5,10,37,9991,5,42,123.0,5,9,0,1
7,14.312857142857142,7,14.312857142857142,1,8,8,18,9500,8,17,129.0,8,5,1,2
3,12.0,3,11.666666666666666,0,11,13,20,9130,6,44,120.0,6,3,0,0
3,11.666666666666666,3,15.0,1,9,8,18,9085,5,1,126.0,5,9,1,0
5,15.8,6,15.333333333333334,1,5,7,33,9991,6,7,140.0,5,3,0,2
8,12.75,6,12.0,1,9,11,19,9070,7,44,130.0,9,4,0,2
6,12.833333333333334,6,13.0,1,6,6,18,9238,6,1,148.0,6,9,0,2
0,0.0,0,0.0,0,5,10,40,9991,5,43,133.1,5,9,0,0
4,12.0,2,10.0,1,6,7,34,9147,5,1,151.0,5,9,0,0
7,12.62142857142857,4,12.85,1,7,12,19,9500,7,1,118.0,7,3,0,1
6,13.5,4,14.4,1,9,12,30,9500,7,39,120.0,7,144,0,1
8,14.8,7,14.838571428571427,1,9,7,18,9500,7,17,140.0,8,7,1,2
0,0.0,2,10.5,1,5,8,33,9991,5,17,160.0,5,0,0,0
4,13.0,5,13.4,1,10,8,20,9670,6,17,155.0,6,4,0,1
3,12.666666666666666,6,13.0,1,18,9,22,9085,6,44,150.0,6,2,0,2
5,12.6,5,13.2,1,8,6,18,9119,5,17,127.0,5,9,1,1
6,11.3,6,11.3,1,7,7,36,9500,7,39,133.1,7,9,0,2
6,12.666666666666666,6,14.5,1,6,6,20,9238,6,1,120.0,6,3,0,2
4,12.4,4,12.0,1,6,7,20,9130,5,44,150.0,5,4,0,1
0,0.0,4,11.25,1,10,9,23,9070,6,1,116.0,6,0,0,0
5,11.0,4,11.5,1,7,8,21,9070,6,17,119.0,6,9,1,0
6,13.016666666666666,6,13.016666666666666,1,7,7,20,9500,7,1,127.0,7,7,0,1
6,12.166666666666666,6,11.666666666666666,1,6,6,22,9070,6,1,110.0,6,9,1,1
5,10.6,5,12.333333333333334,1,10,9,18,9853,6,1,124.0,6,2,0,1
6,15.2,6,15.2,1,7,7,18,9500,7,1,151.0,7,9,0,2
4,11.8,4,11.25,0,8,7,29,9991,5,39,121.0,5,9,0,0
1,10.0,1,11.0,1,10,10,40,9147,5,15,133.1,5,192,0,1
6,11.68,6,11.68,1,12,12,21,9500,8,43,120.0,8,2,0,2
8,13.472,7,14.594444444444443,1,10,9,18,9500,7,1,134.0,8,4,0,2
7,13.542857142857144,6,11.814285714285717,1,8,9,19,9500,7,1,128.0,8,5,1,2
0,0.0,0,0.0,1,0,0,25,171,0,44,150.0,0,2,0,2
8,15.622222222222222,7,13.6875,1,9,8,18,9500,7,18,137.0,8,3,0,0
3,11.333333333333334,4,10.0,0,7,13,19,9147,5,17,137.0,5,1,0,0
3,11.666666666666666,6,11.166666666666666,1,12,7,19,9254,6,1,125.0,6,9,1,1
0,0.0,2,13.5,1,6,13,34,9254,6,1,178.0,6,2,0,0
6,13.03125,7,14.175,1,14,10,20,9500,7,1,140.0,8,7,1,2
0,0.0,0,0.0,1,0,0,18,171,0,17,142.0,0,2,1,2
7,12.471428571428572,7,12.471428571428572,1,12,12,20,9500,8,1,141.0,8,9,0,2
4,13.25,6,11.5,0,10,6,21,9254,6,15,140.0,6,9,0,2
0,0.0,6,11.666666666666666,1,7,12,19,9238,6,17,133.1,6,9,1,0
6,12.142857142857142,6,12.166666666666666,1,7,6,20,9238,6,1,107.0,6,3,0,2
3,11.0,6,11.0,1,13,8,19,9238,6,1,126.0,6,9,1,2
6,13.5,6,12.833333333333334,1,6,6,19,9773,6,1,152.0,6,9,1,2
5,11.6,5,11.8,1,10,8,18,9147,5,17,134.0,5,9,1,2
0,0.0,4,13.2,1,8,10,20,9085,6,1,123.0,6,4,1,0
6,12.666666666666666,6,13.833333333333334,1,6,6,18,9773,6,1,148.0,6,9,0,2
7,13.828571428571427,7,13.828571428571427,1,8,8,19,9500,8,1,149.0,8,9,0,2
0,0.0,0,0.0,1,0,1,47,9003,1,39,170.0,6,6,0,1
0,0.0,0,0.0,1,0,0,19,9238,6,1,116.0,6,8,0,0
5,12.0,5,10.8,1,7,6,35,9991,5,39,140.0,5,9,0,0
6,12.375,6,14.166666666666666,1,8,6,19,9070,6,1,126.0,6,9,1,2
5,11.4,3,12.333333333333334,1,7,15,21,9085,5,44,160.0,5,4,0,2
0,0.0,0,0.0,0,0,4,26,9147,4,39,133.1,5,9,0,0
5,12.2,5,12.6,1,7,8,24,9254,6,39,160.0,6,6,0,2
10,11.6,8,12.5,1,23,24,25,9003,14,43,130.0,13,5,0,0
7,12.771428571428572,7,12.771428571428572,1,8,8,19,9500,8,1,135.0,8,7,1,1
7,11.328571428571427,7,11.328571428571427,0,11,11,23,9500,8,10,140.0,8,2,0,0
8,13.38125,8,13.38125,1,8,8,20,9500,8,1,137.0,8,5,1,2
3,11.333333333333334,2,10.0,1,9,8,18,9147,5,1,130.0,5,9,0,1
5,12.166666666666666,6,12.0,1,10,9,18,9130,6,17,132.0,6,4,0,0
6,13.333333333333334,6,13.666666666666666,1,6,6,20,9070,6,1,147.0,6,5,0,2
5,11.2,8,11.0,1,16,15,22,9238,10,43,122.0,7,5,0,1
5,13.4,4,12.75,1,5,7,20,9085,5,1,128.0,5,5,0,2
8,13.333333333333334,7,13.285714285714286,1,9,7,18,9500,7,1,133.0,8,5,0,2
0,0.0,0,0.0,1,0,0,24,171,0,39,145.0,0,2,0,2
5,13.6,5,13.333333333333334,1,6,7,18,9147,5,1,130.0,5,3,1,2
5,12.4,6,11.5,1,17,20,21,9991,10,43,141.0,10,9,0,0
3,11.0,4,11.25,0,12,9,26,171,9,44,110.0,10,5,0,0
2,11.0,3,11.0,1,12,12,21,9254,6,17,133.1,6,4,0,0
8,13.31375,7,13.46875,1,8,8,19,9500,7,17,128.0,8,9,1,2
4,10.5,4,11.25,1,11,13,28,9085,5,39,130.0,5,9,0,1
6,12.285714285714286,5,11.142857142857142,1,8,11,18,9238,6,1,135.0,6,9,1,2
7,11.571428571428571,9,11.0,1,12,15,23,8014,13,43,148.0,11,9,0,1
5,14.6,5,12.5,1,10,12,31,9238,6,7,150.0,6,191,0,2
2,10.5,4,11.5,1,10,10,21,9254,6,17,113.0,6,2,0,0
0,0.0,4,12.25,1,5,6,34,8014,6,39,133.1,5,9,0,0
2,12.333333333333334,2,10.5,0,8,8,20,9085,5,17,120.0,5,9,0,0
6,15.625,6,13.166666666666666,1,8,7,29,8014,6,39,141.0,6,9,0,2
5,12.6,3,11.333333333333334,1,8,13,20,9085,5,17,134.0,5,9,0,1
3,10.5,3,10.666666666666666,1,7,7,24,9991,5,39,150.0,5,9,0,0
0,0.0,0,0.0,0,5,5,37,9991,5,39,140.0,5,9,0,0
4,11.5,4,11.25,1,8,8,39,9147,5,39,130.0,5,9,0,1
0,0.0,0,0.0,0,5,10,27,9991,5,39,133.1,5,9,0,0
2,10.5,4,10.5,1,11,9,18,9119,5,1,163.0,5,5,0,1
8,12.82875,8,12.82875,1,8,8,19,9500,8,1,125.0,8,4,1,2
0,0.0,0,0.0,0,8,8,22,9773,4,17,133.1,4,0,1,0
0,0.0,0,0.0,1,0,0,31,9500,7,39,140.0,8,9,0,0
0,0.0,0,0.0,1,8,8,20,9500,8,18,128.0,8,9,1,1
6,12.428571428571429,6,11.333333333333334,1,7,7,19,9238,6,17,145.0,6,9,1,2
12,13.75,18,13.736842105263158,1,15,25,32,9003,18,39,130.0,13,7,0,2
0,0.0,3,11.25,1,9,15,21,9085,6,1,133.1,6,4,0,1
6,14.266666666666666,6,14.266666666666666,1,7,7,19,9500,7,1,130.0,7,9,0,2
6,13.166666666666666,5,13.4,1,7,8,18,9853,6,1,148.0,6,5,1,2
4,13.25,7,13.571428571428571,0,14,12,23,9238,9,53,130.0,9,5,0,0
6,12.333333333333334,5,12.2,1,6,7,43,8014,6,39,100.0,6,9,1,2
6,13.8,6,13.8,1,7,7,19,9500,7,17,141.0,7,9,1,2
11,11.545454545454543,11,11.454545454545457,1,16,15,29,9991,15,39,120.0,13,9,0,0
5,14.8,6,12.0,1,8,8,18,9130,6,1,135.0,6,2,0,2
6,11.714285714285714,5,12.6,1,11,12,22,9003,6,44,140.0,6,9,0,2
6,13.0,6,12.333333333333334,1,6,6,18,9070,6,17,130.0,6,9,0,2
1,13.0,2,13.5,1,9,8,50,9003,6,7,140.0,6,9,0,0
6,13.0,5,12.6,1,6,6,22,9238,6,1,154.0,6,9,1,2
6,14.0,6,13.833333333333334,1,6,6,18,9773,6,1,143.0,6,8,1,0
3,11.666666666666666,4,13.5,0,12,13,31,9085,5,39,133.1,5,4,0,0
6,13.833333333333334,6,13.666666666666666,1,6,7,19,9773,6,1,143.0,6,4,1,2
0,0.0,0,0.0,1,6,6,25,9254,6,39,133.1,6,4,0,0
11,15.0,12,15.25,0,12,12,19,171,12,1,161.0,11,9,0,2
5,12.6,4,12.0,1,9,11,19,9130,5,17,130.0,5,4,0,2
2,11.5,4,11.8,1,7,6,19,9119,5,42,136.0,5,5,0,1
6,13.78,6,13.78,1,10,10,19,9500,8,1,129.0,8,9,0,0
4,12.333333333333334,5,12.6,1,8,6,20,9085,5,1,130.0,5,90,0,2
6,13.666666666666666,6,14.166666666666666,1,7,6,19,9853,6,1,130.0,6,9,0,2
6,12.166666666666666,6,12.166666666666666,1,6,6,19,9254,6,17,113.0,6,7,1,2
6,13.2,6,12.625,1,10,8,20,9003,6,44,160.0,6,9,1,2
3,13.0,3,12.333333333333334,1,8,12,20,9085,5,1,120.0,5,3,0,2
6,11.666666666666666,5,11.0,1,6,14,18,9238,6,17,143.0,6,0,0,2
0,0.0,0,0.0,0,5,9,32,9147,5,39,120.0,5,9,0,0
3,11.0,6,13.153846153846152,1,12,13,18,9085,6,1,122.0,6,4,0,2
6,11.0,3,12.666666666666666,1,7,14,19,9238,6,16,126.0,6,3,1,2
8,14.622222222222224,7,14.69625,1,9,8,21,9500,7,1,123.0,8,3,0,2
10,14.6,10,14.636363636363637,1,13,14,41,9991,10,43,130.0,10,1,0,2
6,11.77142857142857,5,12.04,1,9,9,20,9500,7,1,101.0,7,3,0,1
7,13.142857142857142,9,13.22222222222222,1,8,10,39,8014,9,39,133.1,7,4,0,2
0,0.0,5,10.8,1,6,7,18,9070,6,17,134.0,6,5,0,0
0,0.0,0,0.0,0,5,5,36,9991,5,39,110.0,5,9,0,0
6,12.333333333333334,6,12.333333333333334,1,6,6,20,9254,6,17,116.0,6,9,0,2
6,13.285714285714286,6,13.166666666666666,1,8,6,21,9070,6,1,128.0,6,9,1,2
0,0.0,2,10.0,1,9,9,28,9147,5,43,151.0,5,1,0,0
7,12.05,6,13.075,1,10,8,19,9500,7,1,120.0,8,4,1,2
6,11.5,5,12.2,1,6,7,19,9238,6,44,130.0,6,6,1,2
5,11.6,7,13.285714285714286,1,13,11,27,9773,8,43,120.0,7,0,0,0
2,12.666666666666666,4,12.5,1,13,12,21,9085,6,1,101.0,6,4,0,1
5,12.86,5,12.86,1,8,8,18,9500,7,43,125.0,7,9,1,1
0,0.0,0,0.0,0,0,0,22,171,0,1,129.0,0,9,0,0
6,12.0,5,11.6,1,6,10,18,9773,6,17,147.0,6,4,0,0
7,12.355714285714283,7,12.355714285714283,1,8,8,19,9500,8,1,131.0,8,7,1,2
3,11.0,2,14.0,1,7,10,18,9119,5,1,131.0,5,4,0,1
3,11.333333333333334,5,12.0,1,8,6,18,9254,5,17,120.0,5,4,0,1
0,0.0,4,13.25,1,6,6,34,8014,6,39,155.0,6,4,0,1
6,12.0,6,14.7,1,10,10,18,9085,6,17,134.0,6,1,0,2
7,14.671428571428574,7,13.7,1,9,7,19,9500,7,1,118.0,8,5,1,2
6,13.5,6,14.166666666666666,1,6,6,19,9070,6,1,130.0,6,9,1,2
0,0.0,0,0.0,1,0,0,18,9085,6,17,127.0,6,194,0,0
5,13.714285714285714,5,12.6,1,7,7,26,9991,5,43,160.0,5,2,0,2
5,12.8,5,13.4,1,6,7,19,9670,6,1,160.0,6,4,0,2
11,12.0,11,11.727272727272728,1,14,12,20,9238,11,51,121.0,11,3,0,2
3,10.0,4,12.5,1,16,20,26,9085,6,44,130.0,6,4,0,0
5,12.2,6,11.0,1,6,7,19,9254,6,1,125.0,6,3,1,0
6,14.166666666666666,6,15.166666666666666,1,6,6,18,9070,6,1,167.0,6,7,0,2
5,11.666666666666666,6,12.166666666666666,1,8,10,19,9254,6,17,123.0,6,5,0,0
13,13.357142857142858,16,12.588235294117649,1,14,17,29,9238,16,43,142.0,13,99,1,2
2,12.0,2,11.5,1,8,11,33,9130,5,7,120.0,5,1,0,0
0,0.0,0,0.0,1,5,9,18,9147,5,17,139.0,5,6,0,1
6,11.333333333333334,6,13.428571428571429,0,8,7,21,9254,6,1,129.0,6,4,1,0
0,0.0,0,0.0,1,0,0,19,171,0,1,141.0,0,5,0,0
5,14.833333333333334,4,13.0,1,9,7,20,9119,5,17,124.0,5,4,0,2
4,11.75,3,12.0,1,8,13,19,9085,5,17,123.0,5,4,0,1
0,0.0,0,0.0,1,0,0,25,9147,5,39,133.1,5,9,0,0
3,11.5,5,11.8,1,12,10,19,9119,5,1,117.0,5,3,1,1
5,10.2,5,10.6,1,6,7,28,9991,5,39,172.0,5,9,1,1
0,0.0,0,0.0,0,0,0,32,9500,7,39,133.1,8,9,0,0
7,15.57,7,15.57,1,8,8,27,9500,8,39,130.0,8,3,0,0
8,14.655555555555557,7,13.528571428571428,1,9,7,18,9500,7,17,137.0,8,4,0,2
0,0.0,0,0.0,1,5,10,19,9670,5,17,109.0,5,4,0,1
6,12.166666666666666,6,11.166666666666666,1,6,6,20,9070,6,1,124.0,6,9,0,2
0,0.0,0,0.0,1,0,5,27,8014,5,7,170.0,6,4,0,0
2,10.666666666666666,5,11.5,1,9,11,19,9147,5,43,142.0,5,141,0,1
5,12.4,6,11.333333333333334,1,11,14,48,9238,6,39,133.1,6,4,0,0
17,14.88888888888889,17,13.38888888888889,1,18,18,21,171,17,1,146.0,17,9,1,2
3,12.666666666666666,3,12.0,1,9,8,21,9147,5,18,115.0,5,5,0,1
5,12.666666666666666,5,11.666666666666666,1,9,8,19,9238,6,1,121.0,6,9,1,2
3,10.333333333333334,5,11.0,1,11,12,18,9254,6,1,125.0,6,4,0,1
6,16.5,6,15.285714285714286,1,6,7,36,9773,6,39,130.0,6,1,0,2
12,14.583333333333334,10,14.7,1,12,12,20,9070,12,1,148.0,12,2,0,2
10,11.9,9,11.555555555555555,1,17,15,29,9070,10,42,100.0,11,2,0,1
7,12.90857142857143,7,12.90857142857143,1,11,11,18,9500,8,1,144.0,8,5,1,2
5,11.8,4,12.0,1,7,10,18,9238,6,17,136.0,6,7,0,0
3,12.666666666666666,6,11.666666666666666,1,10,6,19,9773,6,1,150.0,6,0,0,2
1,11.0,1,10.0,0,14,11,26,9119,5,17,130.0,5,4,0,0
5,10.4,6,11.833333333333334,1,9,8,20,9254,6,17,135.0,6,4,0,1
4,11.5,5,11.833333333333334,0,11,11,24,9130,6,43,156.0,6,9,0,0
2,10.5,3,12.333333333333334,1,11,8,20,9853,6,17,120.0,6,9,0,0
1,11.0,1,12.0,1,9,12,31,9119,5,43,133.1,5,9,0,0
8,14.6875,7,13.585714285714284,1,8,8,20,9556,7,43,130.0,8,5,0,2
0,0.0,4,13.5,0,6,7,34,9670,6,39,130.0,6,9,0,0
4,12.75,3,12.0,0,5,6,20,9670,5,1,141.0,5,4,0,0
6,11.5,6,10.666666666666666,1,6,6,18,9254,6,1,129.0,6,6,0,2
0,0.0,0,0.0,1,5,5,33,9991,5,43,130.0,5,2,0,0
0,0.0,0,0.0,0,9,5,25,9147,5,39,120.0,5,9,0,0
7,13.381428571428572,7,13.381428571428572,1,8,8,18,9500,8,1,135.0,8,9,1,2
4,12.25,7,11.285714285714286,1,15,14,21,9003,9,44,120.0,8,2,0,1
8,12.0,7,11.142857142857142,1,10,12,32,9991,10,43,133.1,10,9,1,2
5,10.4,4,11.75,1,9,11,29,8014,6,39,140.0,6,9,1,2
6,12.766666666666666,6,12.766666666666666,1,7,7,18,9500,7,17,136.0,7,4,0,2
5,11.8,5,12.6,0,6,7,18,9254,6,17,118.0,6,9,0,1
8,13.105,8,13.105,1,8,8,21,9500,8,42,123.0,8,3,1,2
6,13.116666666666667,6,13.116666666666667,1,7,7,18,9500,7,17,160.0,7,4,0,2
8,14.1875,7,12.5125,1,8,8,18,9500,7,17,143.0,8,9,1,2
5,11.8,6,12.666666666666666,0,8,6,19,9070,6,17,128.0,6,9,0,0
6,12.0,6,12.833333333333334,1,6,6,18,9238,6,1,130.0,6,9,0,2
11,11.25,12,11.833333333333334,1,22,19,22,171,17,17,146.0,17,9,0,1
4,11.0,4,11.25,1,6,9,18,9147,5,1,137.0,5,4,0,2
1,11.0,3,10.333333333333334,1,16,16,20,9254,6,1,119.0,6,9,0,0
6,12.428571428571429,5,12.6,1,10,8,18,9773,6,17,121.0,6,9,0,1
0,0.0,1,13.0,1,14,10,29,9130,5,1,132.0,5,0,0,0
1,13.67,1,13.67,1,10,10,19,9500,8,1,136.0,8,4,0,1
6,13.0,6,12.666666666666666,1,6,6,19,9070,6,18,138.0,6,9,1,2
3,13.333333333333334,2,10.333333333333334,1,13,15,18,9238,6,17,118.0,6,4,0,1
5,14.2,5,12.8,1,5,5,19,9670,5,1,131.0,5,9,1,2
7,14.714285714285714,9,13.444444444444445,1,7,19,30,8014,11,42,120.0,7,90,0,0
6,14.142857142857142,6,15.166666666666666,1,7,6,18,9238,6,17,138.0,6,9,1,2
5,12.8,5,13.166666666666666,1,5,8,19,9085,5,16,136.0,5,9,1,2
6,11.5,4,11.0,1,9,12,18,9238,6,1,142.0,6,4,1,2
0,0.0,0,0.0,1,6,14,29,9853,7,39,133.1,6,9,0,0
12,14.25,13,13.615384615384617,1,12,14,21,9070,13,7,120.0,12,3,0,2
8,16.582222222222224,7,17.005555555555556,1,9,9,28,9500,7,39,133.8,8,2,0,2
2,11.666666666666666,0,0.0,1,11,11,19,9556,7,15,137.0,7,9,0,1
11,11.909090909090908,14,12.428571428571429,1,22,25,28,9853,15,7,130.0,14,9,0,0
5,11.2,5,12.0,1,8,9,21,9853,6,17,119.0,6,9,1,0
4,11.325,4,11.325,1,14,14,29,9500,8,7,140.0,8,7,0,0
3,11.333333333333334,4,11.0,1,12,9,18,9254,6,17,150.0,6,9,0,0
0,0.0,0,0.0,0,0,6,19,9773,6,17,127.0,6,9,0,0
0,0.0,0,0.0,1,7,6,22,9238,6,51,141.0,6,5,0,0
5,14.8,5,12.166666666666666,1,14,11,22,9085,7,53,150.0,8,9,1,0
7,12.142857142857142,10,12.5,1,7,10,41,8014,10,39,133.1,7,4,0,2
0,0.0,0,0.0,1,0,0,18,171,0,1,135.0,0,3,0,2
6,15.433333333333332,6,15.433333333333332,1,7,7,19,9500,7,1,135.0,7,9,1,2
0,0.0,0,0.0,1,0,0,20,171,0,1,131.0,0,9,0,0
5,11.8,5,12.2,1,9,6,49,9991,5,39,110.0,5,9,0,2
0,0.0,0,0.0,1,0,0,18,171,0,17,146.0,0,3,0,2
4,11.25,6,10.666666666666666,1,8,6,27,9254,6,1,133.1,6,1,0,1
5,11.285714285714286,4,11.5,1,11,10,24,9991,5,43,150.0,5,4,0,2
1,13.0,3,12.0,0,15,13,34,8014,7,43,133.1,7,0,0,0
6,12.2,6,14.166666666666666,1,13,15,19,9085,6,1,130.0,6,4,0,2
5,12.142857142857142,6,12.875,1,14,8,43,9003,6,39,133.1,6,9,0,1
5,13.2,6,12.333333333333334,1,10,7,19,9773,6,1,133.0,6,9,0,2
5,11.0,5,13.2,1,8,9,19,9254,6,1,120.0,6,9,1,2
0,0.0,0,0.0,1,8,7,25,9991,5,39,130.0,5,4,0,0
0,0.0,0,0.0,1,0,3,29,9119,3,39,130.0,5,90,0,0
6,12.571428571428571,6,12.666666666666666,1,7,6,18,9773,6,1,158.0,6,4,0,2
4,11.25,5,10.2,1,9,7,18,9238,6,1,133.0,6,9,1,2
0,0.0,0,0.0,1,0,0,22,171,0,1,133.1,0,5,0,0
5,13.2,8,13.75,0,17,15,21,9085,10,53,140.0,9,9,0,0
2,13.0,6,12.666666666666666,1,12,9,20,9085,6,44,140.0,6,9,0,1
6,13.333333333333334,6,12.833333333333334,1,6,6,18,9773,6,1,140.0,6,5,0,2
6,13.333333333333334,6,13.571428571428571,1,6,7,20,9773,6,1,122.0,6,9,0,2
0,0.0,0,0.0,0,0,0,21,171,0,1,115.0,0,6,0,0
4,12.6,10,12.5,1,9,16,24,9238,10,43,133.1,7,4,0,2
0,0.0,0,0.0,1,5,5,35,9991,5,39,133.1,5,9,0,0
10,11.6,7,13.428571428571429,1,11,11,37,9991,10,57,133.1,10,4,0,2
4,15.5,6,15.5,1,9,8,18,9085,6,1,148.0,6,4,1,0
5,13.0,6,13.0,1,11,8,19,9003,6,44,160.0,6,9,1,2
4,12.0,4,11.25,1,11,14,26,9119,10,42,120.0,11,2,0,0
8,12.25,9,11.9,1,14,16,21,9003,11,18,133.1,9,9,0,2
6,13.125,6,14.0,1,8,6,19,9070,6,1,135.0,6,9,1,2
9,12.555555555555555,13,13.846153846153848,1,15,24,18,8014,16,7,120.0,11,2,0,0
5,12.4,5,13.166666666666666,1,8,10,22,9853,6,17,134.0,6,4,0,1
0,0.0,0,0.0,0,5,5,45,9119,5,39,100.0,5,9,0,0
5,13.4,4,14.25,1,6,6,23,9085,5,17,130.0,5,4,0,2
6,11.833333333333334,5,13.0,1,7,8,18,9238,6,16,135.0,6,9,0,2
4,12.25,6,12.666666666666666,1,8,7,18,9773,6,1,145.0,6,4,0,1
4,11.75,5,11.4,1,14,13,31,9670,6,39,120.0,6,5,0,0
0,0.0,0,0.0,0,6,9,31,9991,5,39,100.0,5,9,0,0
6,14.125,6,14.142857142857142,1,10,12,20,9119,7,44,180.0,6,9,1,1
8,11.736,7,12.327777777777778,1,10,9,20,9500,7,43,140.0,8,9,1,2
0,0.0,0,0.0,1,6,7,20,9670,6,1,127.0,6,7,0,0
7,13.285714285714286,7,13.857142857142858,1,7,7,20,9853,7,1,132.0,7,3,0,2
6,12.0,6,12.0,1,8,8,26,9500,7,43,120.0,7,9,0,1
0,0.0,0,0.0,1,0,0,47,9085,6,39,140.0,6,9,0,0
6,13.142857142857142,6,12.375,1,7,9,20,9670,6,17,113.0,6,3,0,2
5,14.0,5,14.4,0,6,8,20,9085,5,18,170.0,5,4,1,0
4,13.0,5,12.4,0,8,7,20,9670,6,17,138.0,6,4,0,1
8,14.25,8,14.25,1,8,8,18,9500,8,1,148.0,8,4,0,2
0,0.0,0,0.0,1,5,5,26,9670,5,39,133.1,5,5,0,0
0,0.0,2,10.0,1,1,7,18,9773,5,1,127.0,1,4,0,0
1,13.5,7,14.9125,1,9,8,30,9500,7,1,154.0,8,9,1,0
7,12.471428571428572,7,12.471428571428572,1,12,12,19,9500,8,1,144.0,8,9,1,2
4,10.75,5,11.4,1,7,8,19,9853,6,17,141.0,6,1,0,1
8,14.50125,8,14.50125,1,8,8,18,9500,8,1,150.0,8,9,1,2
6,13.0,6,15.0,1,6,6,20,9773,6,16,138.0,6,4,1,2
6,14.625,6,16.0,1,10,8,18,9085,6,1,156.0,6,3,0,0
4,12.5,6,12.0,1,11,11,18,9254,6,1,129.0,6,9,0,2
5,14.5,6,15.428571428571429,0,7,8,26,9085,6,39,130.0,6,2,0,1
6,12.142857142857142,6,14.833333333333334,1,8,6,20,9085,6,17,128.0,6,2,1,2
7,13.817142857142857,7,13.817142857142857,1,8,8,20,9500,8,1,132.0,8,9,1,2
0,0.0,0,0.0,1,0,0,22,171,0,43,144.0,0,9,0,1
8,12.66875,6,12.993333333333334,1,9,8,23,9500,7,1,116.0,8,3,1,2
